"n","method","replication","beta_1"
250,"Two-step",949,1.76928684667785
250,"Two-step",950,1.47315448106993
250,"Two-step",951,1.49418754213665
250,"Two-step",952,1.33709738689688
250,"Two-step",953,1.50185562015416
250,"Two-step",954,1.7632518611369
250,"Two-step",955,1.41387635976547
250,"Two-step",956,1.44489964820962
250,"Two-step",957,1.34048005909332
250,"Two-step",958,1.65436137741781
250,"Two-step",959,1.57149413556396
250,"Two-step",960,1.57627083410591
250,"Two-step",961,2.26251460269365
250,"Two-step",962,1.63743287478465
250,"Two-step",963,1.17148311314565
250,"Two-step",964,1.48975036491224
250,"Two-step",965,1.49361177386049
250,"Two-step",966,1.59873641283908
250,"Two-step",967,1.51267494153675
250,"Two-step",968,1.78794908878077
250,"Two-step",969,1.28577379120928
250,"Two-step",970,1.43407630445902
250,"Two-step",971,1.15733801897594
250,"Two-step",972,1.40007185461011
250,"Two-step",973,1.56341204722573
250,"Two-step",974,1.13541549064713
250,"Two-step",975,1.7588728172438
250,"Two-step",976,1.65196299731662
250,"Two-step",977,1.39764401340485
250,"Two-step",978,1.38058746271701
250,"Two-step",979,1.4940918372662
250,"Two-step",980,1.32616812640899
250,"Two-step",981,1.43780548816918
250,"Two-step",982,1.34772437039141
250,"Two-step",983,1.12261819643617
250,"Two-step",984,1.27595180265976
250,"Two-step",985,1.53057281706594
250,"Two-step",986,1.3802317005388
250,"Two-step",987,1.20592633735025
250,"Two-step",988,1.41318041895456
250,"Two-step",989,1.45085395374403
250,"Two-step",990,1.40697423637258
250,"Two-step",991,1.34879674739945
250,"Two-step",992,1.60036598423367
250,"Two-step",993,1.72820336356954
250,"Two-step",994,1.32100193955752
250,"Two-step",995,1.39613350703554
250,"Two-step",996,1.33710063709315
250,"Two-step",997,1.51635117288945
250,"Two-step",998,1.47160305174005
250,"Two-step",999,2.11643627832158
250,"Two-step",1000,1.38744267479581
250,"Joint",1,1.41337645118498
250,"Joint",2,1.69674520398155
250,"Joint",3,2.03425946590932
250,"Joint",4,1.52890744246045
250,"Joint",5,1.32159800671773
250,"Joint",6,1.83107198988762
250,"Joint",7,1.81640516576403
250,"Joint",8,1.70316098937283
250,"Joint",9,1.49376013920222
250,"Joint",10,1.52803355457185
250,"Joint",11,1.67557301482987
250,"Joint",12,1.3967449962688
250,"Joint",13,1.81198103846281
250,"Joint",14,1.46199858663059
250,"Joint",15,1.31599111132954
250,"Joint",16,1.7200226454861
250,"Joint",17,1.51719080599987
250,"Joint",18,1.92909884469478
250,"Joint",19,2.155136703459
250,"Joint",20,1.54184543778808
250,"Joint",21,1.74066857594411
250,"Joint",22,1.51584592595795
250,"Joint",23,1.77613286176114
250,"Joint",24,1.73432381526682
250,"Joint",25,1.45210673406732
250,"Joint",26,1.57862082845571
250,"Joint",27,1.67685566384921
250,"Joint",28,1.16568721798331
250,"Joint",29,1.55560268325596
250,"Joint",30,1.84971332719824
250,"Joint",31,1.62603738710321
250,"Joint",32,1.75148904781714
250,"Joint",33,1.58297210227802
250,"Joint",34,1.41441882078164
250,"Joint",35,1.42426780315712
250,"Joint",36,1.44980151711401
250,"Joint",37,1.37605641876246
250,"Joint",38,1.70106513035711
250,"Joint",39,1.46039229935827
250,"Joint",40,1.36600455062763
250,"Joint",41,1.48690511177117
250,"Joint",42,1.79675270203164
250,"Joint",43,1.61756306229085
250,"Joint",44,1.57379292861731
250,"Joint",45,1.44971762082307
250,"Joint",46,1.45330926774488
250,"Joint",47,1.48228875912331
250,"Joint",48,1.51572625125943
250,"Joint",49,1.95242122919234
250,"Joint",50,1.38279611114797
250,"Joint",51,1.46881919005384
250,"Joint",52,1.51899608970658
250,"Joint",53,1.93308679290164
250,"Joint",54,1.44711719579847
250,"Joint",55,2.17140846250877
250,"Joint",56,1.89168874089494
250,"Joint",57,1.64616925042376
250,"Joint",58,1.31626213649829
250,"Joint",59,1.83242344763499
250,"Joint",60,1.65969607596988
250,"Joint",61,1.66976886173635
250,"Joint",62,1.76652210660633
250,"Joint",63,1.53048387989538
250,"Joint",64,1.94917250033185
250,"Joint",65,1.50387585371747
250,"Joint",66,1.75042237201556
250,"Joint",67,1.66630672498845
250,"Joint",68,1.75185285436096
250,"Joint",69,1.31702948814457
250,"Joint",70,2.10052132276136
250,"Joint",71,1.29276614501526
250,"Joint",72,1.98916038655437
250,"Joint",73,1.27634440701246
250,"Joint",74,1.67840806339174
250,"Joint",75,1.5316790004553
250,"Joint",76,1.49848988961081
250,"Joint",77,1.47120700699769
250,"Joint",78,1.6352667931897
250,"Joint",79,1.57501893437579
250,"Joint",80,1.59687802061669
250,"Joint",81,1.58100441546817
250,"Joint",82,1.45249421222945
250,"Joint",83,1.59427364720158
250,"Joint",84,2.05699695104488
250,"Joint",85,1.33114910793659
250,"Joint",86,1.77217741759219
250,"Joint",87,1.47491260536001
250,"Joint",88,2.02036463998042
250,"Joint",89,1.81702061169423
250,"Joint",90,1.53033090545679
250,"Joint",91,1.58209553677479
250,"Joint",92,1.54682468554722
250,"Joint",93,1.77847709189949
250,"Joint",94,1.64065142600252
250,"Joint",95,1.53615118958513
250,"Joint",96,1.77591973040775
250,"Joint",97,1.55982009019815
250,"Joint",98,1.40520245073255
250,"Joint",99,1.52131236413427
250,"Joint",100,1.40020537503467
250,"Joint",101,1.42932483415027
250,"Joint",102,1.48661634470065
250,"Joint",103,1.67230296184263
250,"Joint",104,1.43902292483778
250,"Joint",105,1.35009756493391
250,"Joint",106,1.54753865459684
250,"Joint",107,1.70259827214543
250,"Joint",108,1.42358676583271
250,"Joint",109,1.87275391648319
250,"Joint",110,1.62279790009689
250,"Joint",111,1.8247346660567
250,"Joint",112,1.84209854987879
250,"Joint",113,1.64848512908025
250,"Joint",114,1.07921878548018
250,"Joint",115,1.82364260459301
250,"Joint",116,1.66762071514871
250,"Joint",117,1.8279407899983
250,"Joint",118,1.29717684800692
250,"Joint",119,2.01843036784249
250,"Joint",120,1.22355917962588
250,"Joint",121,1.5373584013364
250,"Joint",122,1.51143945511781
250,"Joint",123,1.65556176123233
250,"Joint",124,1.54968174314744
250,"Joint",125,1.59558917485436
250,"Joint",126,1.49925715725024
250,"Joint",127,1.61915458203529
250,"Joint",128,1.75966348262234
250,"Joint",129,1.70062275738314
250,"Joint",130,1.45489055122954
250,"Joint",131,1.57506745553479
250,"Joint",132,1.595435722425
250,"Joint",133,1.70457320643174
250,"Joint",134,1.74257697623849
250,"Joint",135,1.91363316619311
250,"Joint",136,1.53067184172195
250,"Joint",137,1.57565638048874
250,"Joint",138,1.87257639516609
250,"Joint",139,1.74194571042103
250,"Joint",140,1.57607472700367
250,"Joint",141,1.53723149217351
250,"Joint",142,1.66364355204256
250,"Joint",143,1.62212308345989
250,"Joint",144,1.41897413973689
250,"Joint",145,2.24751879243299
250,"Joint",146,1.77068818304517
250,"Joint",147,1.32566749971034
250,"Joint",148,1.44028445811392
250,"Joint",149,1.37009695476088
250,"Joint",150,1.34571678449137
250,"Joint",151,2.28046028064794
250,"Joint",152,1.6535434550936
250,"Joint",153,1.85817532015748
250,"Joint",154,1.49367646526147
250,"Joint",155,1.36609417604241
250,"Joint",156,1.54200324364724
250,"Joint",157,2.34057884325796
250,"Joint",158,1.35087532207064
250,"Joint",159,1.66710725521906
250,"Joint",160,1.70326579093296
250,"Joint",161,2.33976386418729
250,"Joint",162,1.99266583263853
250,"Joint",163,1.31866474659348
250,"Joint",164,1.5344175815931
250,"Joint",165,1.35649827044347
250,"Joint",166,1.91425794550716
250,"Joint",167,1.52301000158459
250,"Joint",168,1.55222951099975
250,"Joint",169,1.51773363565954
250,"Joint",170,1.53150396918429
250,"Joint",171,1.85324474859804
250,"Joint",172,1.58132002544886
250,"Joint",173,1.76845536170494
250,"Joint",174,1.32345598663409
250,"Joint",175,1.39036827232296
250,"Joint",176,1.55535811419505
250,"Joint",177,1.5760187060317
250,"Joint",178,1.56629490179564
250,"Joint",179,1.50601537455984
250,"Joint",180,1.66550372935519
250,"Joint",181,1.60416080277415
250,"Joint",182,1.44888312701184
250,"Joint",183,1.43705792493648
250,"Joint",184,2.00528745682062
250,"Joint",185,1.6429461838648
250,"Joint",186,1.84077567921013
250,"Joint",187,1.43398961647851
250,"Joint",188,1.62232135550458
250,"Joint",189,1.47837511254667
250,"Joint",190,2.45268493907002
250,"Joint",191,1.82641062838142
250,"Joint",192,1.8779701303534
250,"Joint",193,1.93806799178654
250,"Joint",194,1.48210044708657
250,"Joint",195,1.49130663592152
250,"Joint",196,1.46129449506614
250,"Joint",197,1.22284486135938
250,"Joint",198,1.68463875247348
250,"Joint",199,1.52687581897333
250,"Joint",200,1.86626994680296
250,"Joint",201,2.09714020946749
250,"Joint",202,1.91762525676426
250,"Joint",203,1.60186607373134
250,"Joint",204,1.77680806699489
250,"Joint",205,1.72230481302103
250,"Joint",206,1.52004869662349
250,"Joint",207,3.06849650198315
250,"Joint",208,1.80527920878482
250,"Joint",209,1.57208010435559
250,"Joint",210,1.82277308885851
250,"Joint",211,1.5255194419001
250,"Joint",212,1.56437678799893
250,"Joint",213,1.69667148167999
250,"Joint",214,2.01785684092783
250,"Joint",215,1.62655165676499
250,"Joint",216,1.94882791235525
250,"Joint",217,1.83598052529794
250,"Joint",218,1.76705274349951
250,"Joint",219,1.47344894392754
250,"Joint",220,1.5187508151
250,"Joint",221,1.61837634055343
250,"Joint",222,1.66021311186881
250,"Joint",223,1.38762743242855
250,"Joint",224,1.75894068924007
250,"Joint",225,1.87633443976803
250,"Joint",226,1.46387796962624
250,"Joint",227,1.21312822358896
250,"Joint",228,2.04855154158863
250,"Joint",229,1.79176381750009
250,"Joint",230,1.77947157068526
250,"Joint",231,1.58228886091095
250,"Joint",232,1.2232780326385
250,"Joint",233,2.0703885218716
250,"Joint",234,1.72025159315946
250,"Joint",235,1.86198614538635
250,"Joint",236,1.40299993569381
250,"Joint",237,1.42134969680783
250,"Joint",238,1.81771023326319
250,"Joint",239,1.52438147908789
250,"Joint",240,1.95469814783368
250,"Joint",241,1.76489548803138
250,"Joint",242,1.32137850039261
250,"Joint",243,1.70807314505815
250,"Joint",244,2.19224857010804
250,"Joint",245,1.81181637113865
250,"Joint",246,2.0349356003824
250,"Joint",247,1.24244974641804
250,"Joint",248,2.03872162776093
250,"Joint",249,1.5264327905626
250,"Joint",250,1.7524184830094
250,"Joint",251,1.55112949630731
250,"Joint",252,1.31106378212204
250,"Joint",253,1.63740379440933
250,"Joint",254,1.56207469714407
250,"Joint",255,1.78057933855873
250,"Joint",256,1.74979736712362
250,"Joint",257,2.11759256686591
250,"Joint",258,1.6218029616854
250,"Joint",259,1.48192981771794
250,"Joint",260,1.85333241164217
250,"Joint",261,1.84759799718179
250,"Joint",262,1.55945124296312
250,"Joint",263,2.58870511967751
250,"Joint",264,1.48940118592422
250,"Joint",265,1.47280873974782
250,"Joint",266,1.77138993616051
250,"Joint",267,1.51138223185921
250,"Joint",268,1.23729147070965
250,"Joint",269,1.19332802886828
250,"Joint",270,1.62607737051201
250,"Joint",271,1.35730027955754
250,"Joint",272,2.06481481503707
250,"Joint",273,1.32389019683341
250,"Joint",274,1.51670691764786
250,"Joint",275,1.47087374191858
250,"Joint",276,1.14405219455345
250,"Joint",277,2.12726771341325
250,"Joint",278,1.32933601357238
250,"Joint",279,1.37891829557292
250,"Joint",280,1.28784324469619
250,"Joint",281,1.7868892343569
250,"Joint",282,1.68610295397406
250,"Joint",283,1.20033385964332
250,"Joint",284,2.15466929211058
250,"Joint",285,1.55192297732679
250,"Joint",286,1.62406790029113
250,"Joint",287,1.74971752446778
250,"Joint",288,1.42157143142897
250,"Joint",289,1.59331412827926
250,"Joint",290,1.65994760223615
250,"Joint",291,1.95408921008679
250,"Joint",292,1.61063486629736
250,"Joint",293,1.81933611711719
250,"Joint",294,1.74453153519702
250,"Joint",295,1.38409558056242
250,"Joint",296,1.90571220805284
250,"Joint",297,1.68514879516692
250,"Joint",298,1.90992892667983
250,"Joint",299,1.79107975115449
250,"Joint",300,1.92418848562925
250,"Joint",301,1.51177814809789
250,"Joint",302,1.76340241226438
250,"Joint",303,1.66381281489917
250,"Joint",304,1.78127027005709
250,"Joint",305,1.56811605875273
250,"Joint",306,2.17923407105929
250,"Joint",307,1.18115794448128
250,"Joint",308,1.92688403518954
250,"Joint",309,1.96577077906385
250,"Joint",310,1.63439518426166
250,"Joint",311,1.65510585114433
250,"Joint",312,1.84680209251348
250,"Joint",313,1.48993775993222
250,"Joint",314,2.08101828754164
250,"Joint",315,2.29050335327349
250,"Joint",316,1.41456127127979
250,"Joint",317,1.75648320238701
250,"Joint",318,1.43689897529122
250,"Joint",319,1.42758712129476
250,"Joint",320,1.67100658442599
250,"Joint",321,1.58334740811426
250,"Joint",322,1.55945051478719
250,"Joint",323,1.37902954017215
250,"Joint",324,1.48825244433588
250,"Joint",325,2.17992604451108
250,"Joint",326,2.20156209706403
250,"Joint",327,1.69986812988944
250,"Joint",328,1.86643529677655
250,"Joint",329,1.6826665707704
250,"Joint",330,1.48667669753131
250,"Joint",331,1.26345502291868
250,"Joint",332,1.53678593677551
250,"Joint",333,1.84022383327849
250,"Joint",334,1.29382175389917
250,"Joint",335,1.3616560068659
250,"Joint",336,1.48725824870469
250,"Joint",337,1.57812096219208
250,"Joint",338,1.50258862344392
250,"Joint",339,1.55925334382625
250,"Joint",340,1.8336284262535
250,"Joint",341,1.58818215444086
250,"Joint",342,2.11387502208497
250,"Joint",343,1.60981808948885
250,"Joint",344,1.78957653406102
250,"Joint",345,1.52465306602884
250,"Joint",346,1.54504313290984
250,"Joint",347,1.63330871072096
250,"Joint",348,1.77654591774493
250,"Joint",349,1.57351494134843
250,"Joint",350,1.68540606228209
250,"Joint",351,1.66949616910631
250,"Joint",352,1.53152554190925
250,"Joint",353,1.92682166252152
250,"Joint",354,1.55549316587672
250,"Joint",355,1.563866983717
250,"Joint",356,1.38496439487377
250,"Joint",357,1.72833601478286
250,"Joint",358,1.61900095086715
250,"Joint",359,2.00780258011801
250,"Joint",360,1.82042948331407
250,"Joint",361,1.71849901295816
250,"Joint",362,1.77582608521055
250,"Joint",363,1.73030224404261
250,"Joint",364,1.72234981282741
250,"Joint",365,2.12306692596813
250,"Joint",366,1.70806676041444
250,"Joint",367,1.45095611908178
250,"Joint",368,1.63945952217175
250,"Joint",369,1.35262805494126
250,"Joint",370,2.45221037375623
250,"Joint",371,1.88501956449007
250,"Joint",372,1.62492812033059
250,"Joint",373,1.61694511689143
250,"Joint",374,1.6545025841306
250,"Joint",375,1.25301548461809
250,"Joint",376,1.62118780493183
250,"Joint",377,1.62626416356846
250,"Joint",378,1.58650225061998
250,"Joint",379,1.91192993248996
250,"Joint",380,1.83417932510539
250,"Joint",381,1.69447797029503
250,"Joint",382,1.80499858147965
250,"Joint",383,1.86619070258723
250,"Joint",384,1.80544090556867
250,"Joint",385,1.69601273934632
250,"Joint",386,1.61437925861896
250,"Joint",387,1.59844718834325
250,"Joint",388,1.59160861333925
250,"Joint",389,1.4780634293445
250,"Joint",390,1.90015521145611
250,"Joint",391,1.70788812145597
250,"Joint",392,1.80711767867168
250,"Joint",393,1.70390489089122
250,"Joint",394,1.73240027793246
250,"Joint",395,1.50481870026305
250,"Joint",396,1.51022623441733
250,"Joint",397,1.48068365251043
250,"Joint",398,1.9952853352594
250,"Joint",399,1.62547993833505
250,"Joint",400,1.74766274376948
250,"Joint",401,1.1759995202909
250,"Joint",402,1.44632145918612
250,"Joint",403,1.68644217631902
250,"Joint",404,1.4623547486208
250,"Joint",405,1.80541676044293
250,"Joint",406,1.24472944384509
250,"Joint",407,1.91890130422381
250,"Joint",408,1.55632595657042
250,"Joint",409,1.53082912596624
250,"Joint",410,1.56004665557291
250,"Joint",411,1.79100657373645
250,"Joint",412,1.60606706286157
250,"Joint",413,1.49933350973443
250,"Joint",414,1.79626090205185
250,"Joint",415,1.73030889147057
250,"Joint",416,1.3964983478197
250,"Joint",417,1.46132954882446
250,"Joint",418,1.69164119350743
250,"Joint",419,1.73561930044577
250,"Joint",420,1.50437529300739
250,"Joint",421,1.47948777399113
250,"Joint",422,1.2187664182889
250,"Joint",423,1.49291279963881
250,"Joint",424,1.91760204066644
250,"Joint",425,1.61754965106403
250,"Joint",426,1.80820150608189
250,"Joint",427,1.79242459173175
250,"Joint",428,1.48447780292508
250,"Joint",429,1.91950557081449
250,"Joint",430,1.28149775533784
250,"Joint",431,1.68304159180076
250,"Joint",432,1.78438697065147
250,"Joint",433,1.83769831931129
250,"Joint",434,2.21463702987698
250,"Joint",435,1.44844551666939
250,"Joint",436,1.62443625475087
250,"Joint",437,1.96540875127539
250,"Joint",438,1.86482836871588
250,"Joint",439,1.73447068544945
250,"Joint",440,1.66595212112992
250,"Joint",441,1.60131832460944
250,"Joint",442,1.33401000465218
250,"Joint",443,1.56002302889824
250,"Joint",444,1.31955477222668
250,"Joint",445,1.57534303861918
250,"Joint",446,1.72075970770716
250,"Joint",447,1.54206490257445
250,"Joint",448,1.69545955573823
250,"Joint",449,1.44154549678155
250,"Joint",450,1.65894692424141
250,"Joint",451,1.59270869191794
250,"Joint",452,1.78370299874075
250,"Joint",453,1.8044589211803
250,"Joint",454,1.70275461824494
250,"Joint",455,1.62772380686873
250,"Joint",456,1.53186908484167
250,"Joint",457,1.88988406037423
250,"Joint",458,1.48873149627646
250,"Joint",459,1.57483551601017
250,"Joint",460,1.63590508891101
250,"Joint",461,1.64477459873814
250,"Joint",462,1.66019060445764
250,"Joint",463,1.22882912551354
250,"Joint",464,1.51853546404966
250,"Joint",465,2.02054778249843
250,"Joint",466,1.44128757806221
250,"Joint",467,1.74071951849629
